year,season,hours,hibernation_hours,distance_km,water_scarcity_hours,organic_scarcity_hours,nitrogen_scarcity_hours,thermal_scarcity_hours,water_min,water_mean,water_max,organic_min,organic_mean,organic_max,electricity_min,electricity_mean,electricity_max,organic_nitrogen_min,organic_nitrogen_mean,organic_nitrogen_max,structural_nitrogen_min,structural_nitrogen_mean,structural_nitrogen_max,heat_min,heat_mean,heat_max,body_temperature_min,body_temperature_mean,body_temperature_max,total_mass_min,total_mass_mean,total_mass_max,activities,actions
3,Summer,2208,0,853.704176,0,36,36,0,2255.717773,2643.483154,3031.651855,801.111694,1208.282349,1621.616333,235.83876,266.771484,272.448944,12.996151,14.282755,15.461097,179.453461,180.556931,181.714523,0,0.419765,4.260571,17.999996,17.999996,17.999996,21663.134766,22130.681641,22715.083984,"Travel:275|CollectWater:30|HarvestDryBiomass:183|DryOrganicMatter:236|CollectChitin:12","capture dust:311|burn dry organic matter:736|power intake and harvest:399|reject heat:736|spoil wet organic matter:736|maintain caravan water circuit:736|maintain living structure:736|circulate organic nitrogen:736|maintain electrical systems:736|grow Парус:275|grow Солнечный лист:511|grow Резервуар:305|grow Органическое хранилище:458|grow Каркас:287|atrophy Водозабор:736|atrophy Снегосборник:736|atrophy Жатка живой массы:736|atrophy Сушильный орган:736|atrophy Электромотор:736|atrophy Тепловой орган:736|move:448|movement water loss:448|movement organic maintenance:448|generate solar electricity:439|grow Сборщик сухой массы:183|grow Биореактор / топка:183|harvest dry biomass:120|grow Охлаждающий орган:236|withdraw surface water:15|grow Ростовая ткань:12|collect chitin:6|heat caravan:34"
3,Autumn,2184,0,362.354616,0,2178,2178,0,2382.049316,2845.357666,3295.170166,1158.578003,1323.43689,1497.318481,260.909515,270.532196,272.406708,14.061257,15.55876,17.114601,181.717926,183.030701,184.411789,0,0.108069,1.793728,17.999996,17.999996,17.999996,21705.839844,22260.103516,22801.853516,"Travel:509|CollectWater:27|HarvestDryBiomass:184|CollectChitin:8","burn dry organic matter:728|heat caravan:720|reject heat:728|spoil wet organic matter:562|move:321|movement water loss:321|movement organic maintenance:321|maintain caravan water circuit:728|maintain living structure:728|circulate organic nitrogen:728|maintain electrical systems:728|grow Парус:509|grow Солнечный лист:509|grow Резервуар:536|grow Органическое хранилище:693|grow Каркас:517|atrophy Водозабор:728|atrophy Снегосборник:728|atrophy Жатка живой массы:728|atrophy Сушильный орган:728|atrophy Электромотор:728|atrophy Тепловой орган:728|capture dust:462|power intake and harvest:514|generate solar electricity:323|withdraw surface water:14|harvest dry biomass:103|grow Сборщик сухой массы:184|grow Биореактор / топка:184|grow Ростовая ткань:8|collect chitin:4"
4,Winter,2160,0,391.487163,0,1629,1629,0,2761.276855,3590.678711,4769.77832,1377.625732,1748.538086,2368.978027,226.895905,269.511627,271.605408,16.261845,20.557003,27.328444,185.401367,191.007736,200.540024,0,0.160806,7.132732,17.999996,17.999998,18.000004,22354.388672,23975.902344,26628.234375,"Travel:508|CollectWater:28|HarvestLiveBiomass:4|HarvestDryBiomass:166|CollectChitin:14","capture dust:529|burn dry organic matter:720|power intake and harvest:573|heat caravan:720|reject heat:720|spoil wet organic matter:545|maintain caravan water circuit:720|maintain living structure:720|circulate organic nitrogen:720|maintain electrical systems:720|grow Парус:508|grow Солнечный лист:508|grow Резервуар:536|grow Органическое хранилище:678|grow Каркас:522|atrophy Водозабор:720|atrophy Снегосборник:720|atrophy Жатка живой массы:720|atrophy Сушильный орган:720|atrophy Электромотор:720|atrophy Тепловой орган:678|generate solar electricity:281|move:330|movement water loss:330|movement organic maintenance:330|harvest dry biomass:108|grow Сборщик сухой массы:166|grow Биореактор / топка:166|grow Ростовая ткань:14|collect chitin:7|withdraw surface water:14|harvest live biomass:4|grow Тепловой орган:2"
4,Spring,2208,0,312.383286,0,1341,1341,0,2960.04126,3446.456055,3917.311523,1460.756104,1667.561279,1886.725098,258.841278,269.727234,271.665192,17.824282,19.639938,21.480888,187.493439,189.186676,190.881058,0,0.095002,2.016898,17.999996,18.102148,21.640348,22865.482422,23499.957031,24059.851563,"Travel:540|CollectWater:32|HarvestLiveBiomass:4|HarvestDryBiomass:153|CollectChitin:7","capture dust:524|burn dry organic matter:736|power intake and harvest:557|heat caravan:262|reject heat:736|spoil wet organic matter:736|maintain caravan water circuit:736|maintain living structure:736|circulate organic nitrogen:736|maintain electrical systems:736|grow Парус:540|grow Солнечный лист:540|grow Резервуар:572|grow Органическое хранилище:697|grow Каркас:547|atrophy Водозабор:736|atrophy Снегосборник:736|atrophy Жатка живой массы:736|atrophy Сушильный орган:736|atrophy Электромотор:736|atrophy Тепловой орган:736|move:317|movement water loss:317|movement organic maintenance:317|generate solar electricity:401|grow Сборщик сухой массы:153|grow Биореактор / топка:153|harvest dry biomass:77|withdraw surface water:16|grow Ростовая ткань:7|collect chitin:5|harvest live biomass:4"
4,Summer,2208,0,616.200432,0,1344,1344,0,3303.333252,3770.293457,4270.986816,1641.975708,1849.570068,2039.609009,232.951508,267.883789,271.69931,19.7146,21.775839,23.677605,190.885803,192.734863,194.675735,0,0.269574,5.940298,18.000004,20.213066,23.848467,23391.107422,24092.324219,24876.294922,"Travel:540|CollectWater:40|HarvestLiveBiomass:6|HarvestDryBiomass:134|CollectChitin:16","capture dust:359|burn dry organic matter:736|power intake and harvest:457|reject heat:736|spoil wet organic matter:736|maintain caravan water circuit:736|maintain living structure:736|circulate organic nitrogen:736|maintain electrical systems:736|grow Парус:540|grow Солнечный лист:540|grow Резервуар:580|grow Органическое хранилище:680|grow Каркас:556|atrophy Водозабор:736|atrophy Снегосборник:736|atrophy Жатка живой массы:736|atrophy Сушильный орган:736|atrophy Электромотор:736|atrophy Тепловой орган:736|generate solar electricity:434|move:329|movement water loss:329|movement organic maintenance:329|grow Ростовая ткань:16|grow Сборщик сухой массы:134|grow Биореактор / топка:134|harvest dry biomass:113|collect chitin:7|withdraw surface water:20|harvest live biomass:6"
4,Autumn,2184,0,474.167989,0,1434,1434,0,3651.027832,4122.671875,4617.176758,1836.50769,2044.931519,2266.530762,231.28801,268.957458,271.665985,21.968578,24.063107,25.994089,194.681305,196.729172,198.899933,0,0.193851,6.442955,18.000004,18.000004,18.000004,24165.0625,25018.990234,26036.730469,"Travel:527|CollectWater:33|HarvestLiveBiomass:6|HarvestDryBiomass:147|CollectChitin:15","harvest dry biomass:75|capture dust:434|burn dry organic matter:728|power intake and harvest:495|reject heat:728|spoil wet organic matter:728|move:304|movement water loss:304|movement organic maintenance:304|maintain caravan water circuit:728|maintain living structure:728|circulate organic nitrogen:728|maintain electrical systems:728|grow Сборщик сухой массы:147|grow Органическое хранилище:680|grow Биореактор / топка:147|atrophy Водозабор:728|atrophy Снегосборник:728|atrophy Жатка живой массы:728|atrophy Сушильный орган:728|atrophy Электромотор:728|atrophy Тепловой орган:728|grow Парус:527|grow Солнечный лист:527|grow Резервуар:560|grow Каркас:542|generate solar electricity:323|withdraw surface water:16|harvest live biomass:6|heat caravan:581|grow Ростовая ткань:15|collect chitin:7"
5,Winter,2160,0,618.468517,0,1023,1023,0,4174.784668,4963.712891,5985.485352,2089.830566,2533.347656,3061.882813,226.912628,268.15094,272.173218,25.546127,29.93194,36.348675,200.546753,208.906174,221.739487,0,0.292708,7.236969,18.000004,18.000004,18.000004,25919.625,27977.621094,30691.425781,"Travel:474|CollectWater:38|HarvestLiveBiomass:5|HarvestDryBiomass:136|DryOrganicMatter:62|CollectChitin:5","harvest dry biomass:125|burn dry organic matter:720|power intake and harvest:505|heat caravan:720|reject heat:720|maintain caravan water circuit:720|maintain living structure:720|circulate organic nitrogen:720|maintain electrical systems:720|grow Сборщик сухой массы:105|grow Органическое хранилище:383|grow Биореактор / топка:89|atrophy Водозабор:720|atrophy Снегосборник:720|atrophy Жатка живой массы:720|atrophy Сушильный орган:720|atrophy Электромотор:720|move:388|movement water loss:388|movement organic maintenance:388|grow Парус:356|grow Солнечный лист:416|grow Резервуар:356|grow Каркас:294|capture dust:435|generate solar electricity:276|spoil wet organic matter:452|grow Тепловой орган:24|withdraw surface water:18|grow Ростовая ткань:5|collect chitin:2|grow Охлаждающий орган:60|harvest live biomass:5|atrophy Тепловой орган:2"
5,Spring,2208,0,728.961159,0,1734,1734,0,4432.412109,4874.163574,5300.180664,2251.804688,2474.208252,2715.64209,224.565277,265.549347,271.463684,27.229776,29.078764,31.086903,203.8246,206.535858,209.443253,0,0.452368,5.526283,18.000004,18.000004,18.000004,26873.3125,27571.335938,28199.214844,"Travel:282|CollectWater:36|HarvestLiveBiomass:10|HarvestDryBiomass:137|DryOrganicMatter:250|CollectChitin:21","burn dry organic matter:736|heat caravan:329|reject heat:736|spoil wet organic matter:736|maintain caravan water circuit:736|maintain living structure:736|circulate organic nitrogen:736|maintain electrical systems:736|grow Парус:282|grow Солнечный лист:532|grow Резервуар:318|grow Органическое хранилище:429|grow Каркас:303|atrophy Водозабор:736|atrophy Снегосборник:736|atrophy Жатка живой массы:736|atrophy Сушильный орган:736|atrophy Электромотор:736|atrophy Тепловой орган:736|harvest dry biomass:83|power intake and harvest:413|move:443|movement water loss:443|movement organic maintenance:443|grow Сборщик сухой массы:137|grow Биореактор / топка:137|generate solar electricity:390|grow Охлаждающий орган:250|withdraw surface water:18|capture dust:341|harvest live biomass:10|grow Ростовая ткань:21|collect chitin:8"
5,Summer,2208,0,870.977847,0,1905,1905,0,4705.001953,5152.685547,5604.141602,2418.812744,2656.784912,2896.740479,214.880341,263.696564,271.260162,29.241997,31.208479,33.228756,209.451477,212.610352,215.8526,0,0.545406,6.890835,18.000004,18.000004,18.000004,27445.435547,28081.091797,28932.457031,"Travel:258|CollectWater:43|HarvestLiveBiomass:13|HarvestDryBiomass:125|DryOrganicMatter:282|CollectChitin:15","withdraw surface water:20|burn dry organic matter:736|power intake and harvest:396|reject heat:736|spoil wet organic matter:736|maintain caravan water circuit:736|maintain living structure:736|circulate organic nitrogen:736|maintain electrical systems:736|grow Резервуар:301|atrophy Водозабор:736|atrophy Снегосборник:736|atrophy Жатка живой массы:736|atrophy Сушильный орган:736|atrophy Электромотор:736|atrophy Тепловой орган:736|harvest dry biomass:78|move:440|movement water loss:440|movement organic maintenance:440|grow Сборщик сухой массы:125|grow Органическое хранилище:396|grow Биореактор / топка:125|grow Парус:258|grow Солнечный лист:540|grow Каркас:273|capture dust:316|generate solar electricity:438|grow Охлаждающий орган:282|grow Ростовая ткань:15|collect chitin:6|harvest live biomass:13|heat caravan:99"
5,Autumn,2184,0,804.185838,0,1932,1932,0,5015.09668,5512.943359,5985.586426,2394.020996,2870.065918,3293.288574,215.389877,263.720062,271.744019,31.316858,33.718693,35.89719,215.86203,219.307297,221.747604,0,0.486958,6.91357,18.000004,18.000004,18.000004,28266.535156,29624.699219,30675.595703,"Travel:393|CollectWater:38|HarvestLiveBiomass:12|HarvestDryBiomass:128|DryOrganicMatter:143|CollectChitin:14","burn dry organic matter:728|heat caravan:728|reject heat:728|spoil wet organic matter:553|maintain caravan water circuit:728|maintain living structure:728|circulate organic nitrogen:728|maintain electrical systems:728|grow Парус:331|grow Солнечный лист:456|grow Резервуар:338|grow Органическое хранилище:415|grow Каркас:313|atrophy Водозабор:728|atrophy Снегосборник:728|atrophy Жатка живой массы:728|atrophy Сушильный орган:728|atrophy Электромотор:728|atrophy Тепловой орган:520|move:419|movement water loss:419|movement organic maintenance:419|grow Сборщик сухой массы:110|grow Биореактор / топка:101|withdraw surface water:19|generate solar electricity:322|power intake and harvest:382|harvest dry biomass:80|grow Охлаждающий орган:126|capture dust:302|harvest live biomass:12|grow Ростовая ткань:12|collect chitin:6|grow Тепловой орган:4"
