year,day,elapsed_hours,temperature_c,precipitation_mm_h,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,soil_compaction,dust_gm2,caravan_x,caravan_y,caravan_goal,caravan_distance_cells,caravan_water_mm_cells,caravan_live_gm2_cells,caravan_dry_gm2_cells,caravan_returned_matter_gm2_cells,caravan_returned_nitrogen_gm2_cells,caravan_compaction,caravan_chitin_kg
1,165,3960,23.666191101074219,0,0.033730883151292801,76.703239440917969,54.515926361083984,0,35.568550109863281,13.756539344787598,0.0054016541689634323,0.0030448343604803085,19,15,WaterSecurity,0,0,1.8000001907348633,0,0.50400000810623169,0.025057660415768623,0,0
1,180,4320,23.564447402954102,0,0.025225818157196045,75.877281188964844,53.189018249511719,0,36.830615997314453,14.085665702819824,0.0059348451904952526,0.0013010145630687475,19,15,WaterSecurity,0,0,1.8000001907348633,0,0.50400000810623169,0.025307826697826385,0,0
1,195,4680,22.231159210205078,0,0.024700606241822243,75.040725708007812,51.984474182128906,0,38.436763763427734,14.32949161529541,0.0064631295390427113,0.00036402259138412774,19,15,WaterSecurity,0,0,1.8000001907348633,0,0.50400000810623169,0.025516560301184654,0,0
1,210,5040,19.795259475708008,0,0.025170711800456047,74.2127685546875,50.865684509277344,0,41.298576354980469,14.16612720489502,0.0070042787119746208,0.0016375755658373237,15,19,WaterSecurity,5.6568541526794434,0,1.7999992370605469,0,0.50400000810623169,0.025690717622637749,0.018142135813832283,0
1,225,5400,16.460857391357422,0,0.027732847258448601,73.451942443847656,49.799327850341797,0,46.474269866943359,13.266757011413574,0.0075402413494884968,0.0019626731518656015,11,23,WaterSecurity,5.6568541526794434,0,1.8000001907348633,0,0.50400000810623169,0.025836028158664703,0.018142135813832283,0
1,240,5760,12.526111602783203,9.6023086371133104E-08,0.033872023224830627,72.736793518066406,48.802684783935547,0,52.436248779296875,12.134298324584961,0.0080652078613638878,0.00072102196281775832,10,26,WaterSecurity,3.1622776985168457,0,1.8000001907348633,0,0.50400000810623169,0.025957269594073296,0.011905699968338013,72
1,255,6120,8.2872810363769531,0,0.034175325185060501,72.163772583007812,47.812557220458984,0,57.454189300537109,11.098398208618164,0.0086597157642245293,0.0018751148600131273,17,15,WaterSecurity,27.355728149414062,0,1.8000001907348633,0,0.50400000810623169,0.026058431714773178,0.088389314711093903,143.4998779296875
1,270,6480,3.2242531776428223,5.6771006029521232E-07,0.036040589213371277,71.813461303710938,46.906627655029297,0,59.995998382568359,10.14915943145752,0.0092988312244415283,0.0066402028314769268,17,15,WaterSecurity,40.065448760986328,0,1.8000001907348633,0,0.50400000810623169,0.02614283561706543,0.1401636153459549,53.528648376464844
1,285,6840,-0.7464526891708374,3.6947528769815108E-06,0.041925951838493347,71.762344360351562,46.09161376953125,2.6506934318604181E-06,60.353042602539062,9.2864131927490234,0.0097953854128718376,0.0088917259126901627,17,15,WaterSecurity,0,0,1.8000001907348633,0,0.50400000810623169,0.026213262230157852,0,29.835916519165039
1,300,7200,-4.2085871696472168,0.04414767399430275,0.048735704272985458,71.880081176757812,45.369514465332031,0.63484543561935425,59.323814392089844,9.4372215270996094,0.0099257268011569977,0.0047134729102253914,17,15,WaterSecurity,0,0,0.5185699462890625,0,0.50400000810623169,0.026259804144501686,0,0
1,315,7560,-6.9055461883544922,0.00072308810194954276,0.049641627818346024,72.626953125,44.757312774658203,1.413213849067688,54.931629180908203,12.781702041625977,0.0099178720265626907,0.017713442444801331,17,15,WaterSecurity,0,0,0,0,0.50400000810623169,0.026262711733579636,0,0
1,330,7920,-8.8108310699462891,0.011631228029727936,0.14667204022407532,73.033058166503906,44.241481781005859,5.2733674049377441,48.789886474609375,17.491664886474609,0.010086718946695328,0.034186434000730515,17,14,FollowHarvester,24.204296112060547,0.18000000715255737,1.5612695217132568,1.182103157043457,0.50400000810623169,0.026089891791343689,0.080510735511779785,24
1,345,8280,-9.8243474960327148,0.019415756687521935,0.17391157150268555,72.809532165527344,43.567157745361328,12.639786720275879,42.970043182373047,21.46076774597168,0.010338538326323032,0.023868929594755173,18,16,FollowHarvester,52.740890502929688,0.3009999692440033,1.4999997615814209,2.4380576610565186,0.50400000810623169,0.024215426295995712,0.1758522093296051,95.22210693359375
1,360,8640,-9.9407691955566406,0.051255606114864349,0.14303994178771973,72.635009765625,42.893131256103516,23.142644882202148,37.821002960205078,24.408031463623047,0.010543239302933216,0.019010145217180252,10,17,FollowHarvester,38.841007232666016,0.12643751502037048,0.48000049591064453,1.3199987411499023,0.50400000810623169,0.023308198899030685,0.12910251319408417,89.497840881347656
1,365,8760,-9.7812089920043945,0.031178943812847137,0.1429087370634079,72.574882507324219,42.693187713623047,25.274255752563477,36.242603302001953,25.199956893920898,0.010609353892505169,0.026058075949549675,8,12,FollowHarvester,11.709720611572266,0.05307016521692276,0.47999954223632812,0.11999988555908203,0.1679999977350235,0.0076924460008740425,0.0412742979824543,1.2139320373535156
2,15,9120,-8.7290306091308594,0.041287105530500412,0.16537988185882568,72.395332336425781,42.11871337890625,39.041221618652344,31.854095458984375,27.039926528930664,0.010868758894503117,0.045350663363933563,9,25,FollowHarvester,55.916526794433594,0.22834503650665283,0.83999919891357422,0.95999908447265625,0.50400000810623169,0.023107163608074188,0.18779133260250092,72.584251403808594
2,30,9480,-6.8709511756896973,0.052106484770774841,0.053211849182844162,72.775825500488281,41.561115264892578,53.879978179931641,28.151271820068359,28.143049240112305,0.011125283315777779,0.039607387036085129,10,24,FollowHarvester,56.453125,0.27000001072883606,0.83999919891357422,0.95999908447265625,0.50400000810623169,0.02293880470097065,0.18513280153274536,27.615161895751953
2,45,9840,-4.232994556427002,0.17145378887653351,0.061270333826541901,74.119117736816406,41.284400939941406,65.23675537109375,25.592578887939453,28.070846557617188,0.011280467733740807,0.020943449810147285,0,19,WaterSecurity,48.097007751464844,0.13500000536441803,1.6799983978271484,0.11999988555908203,0.50400000810623169,0.02297540195286274,0.16424252092838287,0
2,60,10200,-0.89091998338699341,0.032313290983438492,0.13168737292289734,78.3463134765625,44.319816589355469,65.026130676269531,24.661918640136719,26.47334098815918,0.011330130510032177,0.02550145797431469,0,19,SeasonalOpportunity,17.094884872436523,0.33214715123176575,1.4399986267089844,0.35999965667724609,0.50400000810623169,0.023395448923110962,0.058737214654684067,25.767322540283203
2,75,10560,3.3557579517364502,0.014260441996157169,0.4000069797039032,84.520004272460938,61.668056488037109,25.158109664916992,24.747459411621094,24.201187133789062,0.011731186881661415,0.033951926976442337,0,19,SeasonalOpportunity,0,0.20999997854232788,1.7999982833862305,0,0.50400000810623169,0.023790549486875534,0,0
2,90,10920,8.6854925155639648,0.0016280231066048145,0.22478201985359192,81.938224792480469,69.15673828125,1.5181393623352051,27.091175079345703,22.10371208190918,0.012202666141092777,0.016453426331281662,0,19,SeasonalOpportunity,0,0.20999997854232788,1.7999982833862305,0,0.50400000810623169,0.02425060048699379,0,0
2,105,11280,12.841357231140137,0.052054975181818008,0.27059367299079895,81.533210754394531,68.152481079101562,0,32.024448394775391,20.190887451171875,0.012803208082914352,0.0066671879030764103,2,17,SeasonalOpportunity,42.696151733398438,0.097999989986419678,1.7999982833862305,0,0.50400000810623169,0.024634445086121559,0.13874037563800812,0
2,120,11640,17.109312057495117,0,0.06619572639465332,80.981552124023438,66.471382141113281,0,37.458225250244141,18.468023300170898,0.013357578776776791,0.010835534892976284,4,10,SeasonalOpportunity,28.246315002441406,0.31499999761581421,1.7999982833862305,0,0.50400000810623169,0.024954712018370628,0.098615787923336029,0
2,135,12000,20.350008010864258,0,0.049672015011310577,80.300765991210938,64.72137451171875,0,41.679225921630859,17.331829071044922,0.01397328358143568,0.0067175361327826977,20,12,WaterSecurity,49.366008758544922,0.034999966621398926,1.7999982833862305,0,0.50400000810623169,0.025221932679414749,0.16741502285003662,48
2,150,12360,22.590545654296875,0,0.038666747510433197,79.408981323242188,63.095069885253906,0,43.787982940673828,17.156457901000977,0.0144664216786623,0.0014178300043568015,18,5,WaterSecurity,14.204296112060547,0,1.7999982833862305,0,0.50400000810623169,0.025444891303777695,0.047510743141174316,0
2,165,12720,23.617475509643555,0,0.046011600643396378,78.444740295410156,61.543376922607422,0,44.967582702636719,17.467147827148438,0.014908924698829651,0.0012414266820997,18,5,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.025630917400121689,0,0
2,180,13080,23.572710037231445,0,0.026977190747857094,77.44091796875,60.045757293701172,0,46.026016235351562,17.876161575317383,0.015347417443990707,0.0021428498439490795,18,5,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.025786133483052254,0,0
2,195,13440,22.237369537353516,0,0.026238314807415009,76.472801208496094,58.608039855957031,0,47.443878173828125,18.154275894165039,0.015781944617629051,0.0015281037194654346,18,5,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.025915633887052536,0,0
2,210,13800,19.800518035888672,0,0.028709530830383301,75.506416320800781,57.297046661376953,0,50.284111022949219,17.90947151184082,0.016212493181228638,0.00024892919464036822,18,5,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026023685932159424,0,0
2,225,14160,16.452287673950195,0,0.035308625549077988,74.600120544433594,56.059982299804688,0,55.643917083740234,16.769140243530273,0.016638945788145065,0.0014366025570780039,18,5,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026113839820027351,0,0
2,240,14520,12.510842323303223,0,0.037414006888866425,73.747077941894531,54.898868560791016,0,61.751808166503906,15.34882926940918,0.017093298956751823,0.0023394171148538589,18,15,WaterSecurity,10,0,1.7999982833862305,0,0.50400000810623169,0.026189062744379044,0.032999996095895767,60
2,255,14880,8.2219352722167969,1.1594248462643009E-05,0.042530283331871033,73.040534973144531,53.802993774414062,0,66.806137084960938,14.052536964416504,0.017556194216012955,0.0025301917921751738,8,8,WaterSecurity,13.819131851196289,0,1.7999982833862305,0,0.50400000810623169,0.02625182643532753,0.046547830104827881,30.414575576782227
2,270,15240,3.1611371040344238,1.5169738617260009E-05,0.048338565975427628,72.609733581542969,52.742446899414062,0,69.269126892089844,12.84586238861084,0.017969381064176559,0.0019428343512117863,8,8,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026304189115762711,0,0
2,285,15600,-0.77061581611633301,1.9628501831903122E-05,0.054958585649728775,72.496788024902344,51.722320556640625,4.4956123019801453E-06,69.559707641601562,11.767732620239258,0.018545476719737053,0.010457304306328297,7,19,WaterSecurity,51.541648864746094,0.27000001072883606,1.7999982833862305,0,0.50400000810623169,0.02634788304567337,0.17285411059856415,48
2,300,15960,-4.1437869071960449,0.039031118154525757,0.058090060949325562,72.594612121582031,50.793739318847656,0.190228670835495,68.345321655273438,11.855588912963867,0.018586410209536552,0.015895435586571693,18,16,FollowHarvester,68.892707824707031,0.18000000715255737,1.7999982833862305,0,0.50400000810623169,0.026384342461824417,0.2322317510843277,69.772994995117188
2,315,16320,-6.8943243026733398,0.0012695721816271544,0.061660502105951309,73.401100158691406,50.007553100585938,1.4947240352630615,63.267139434814453,15.595291137695312,0.018477894365787506,0.0095240743830800056,8,6,FollowHarvester,53.295116424560547,0.22500000894069672,1.7999982833862305,0,0.50400000810623169,0.026414761319756508,0.18123778700828552,73.929267883300781
2,330,16680,-8.8028573989868164,0.010157700628042221,0.16170153021812439,73.798248291015625,49.385417938232422,5.3899388313293457,56.092460632324219,20.892549514770508,0.018674291670322418,0.016097258776426315,20,16,FollowHarvester,61.196735382080078,0.20787402987480164,1.4596920013427734,0.34030723571777344,0.50400000810623169,0.026415407657623291,0.20099183917045593,52.727920532226562
2,345,17040,-9.8152132034301758,0.0185711570084095,0.20228390395641327,73.578468322753906,48.597549438476562,12.829899787902832,49.346397399902344,25.388946533203125,0.018875125795602798,0.036772720515727997,18,14,FollowHarvester,64.753471374511719,0.22500000894069672,0.54975414276123047,1.250244140625,0.50400000810623169,0.025684172287583351,0.2138836532831192,36
2,360,17400,-9.9307699203491211,0.13404063880443573,0.18274568021297455,73.340721130371094,47.84393310546875,22.75146484375,43.408123016357422,28.716514587402344,0.019012503325939178,0.032896149903535843,13,16,WaterSecurity,45.469203948974609,0.22412349283695221,0.59999942779541016,1.1999988555908203,0.50400000810623169,0.024830926209688187,0.14967302978038788,30.599784851074219
2,365,17520,-9.7719926834106445,0.034170515835285187,0.18554314970970154,73.257110595703125,47.605194091796875,25.50651741027832,41.589187622070312,29.603523254394531,0.019057843834161758,0.023995701223611832,18,16,FollowHarvester,15,0.045000001788139343,0.11999988555908203,0.47999954223632812,0.1679999977350235,0.0081060947850346565,0.0494999960064888,12
