year,day,elapsed_hours,temperature_c,precipitation_mm_h,surface_water_mm,root_water_mm,groundwater_mm,snow_mm,live_biomass_gm2,dry_biomass_gm2,soil_compaction,dust_gm2,caravan_x,caravan_y,caravan_goal,caravan_distance_cells,caravan_water_mm_cells,caravan_live_gm2_cells,caravan_dry_gm2_cells,caravan_returned_matter_gm2_cells,caravan_returned_nitrogen_gm2_cells,caravan_compaction,caravan_chitin_kg
2,180,13080,23.305446624755859,0,0.00022287858882918954,58.583942413330078,35.049240112304688,0,46.328575134277344,18.925832748413086,0.00014349064440466464,3.0658051652920904E-09,187,139,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026561425998806953,0,0
2,195,13440,21.869403839111328,0,0.0002263924980070442,57.906085968017578,34.959041595458984,0,47.461414337158203,19.221248626708984,0.00014807989646214992,1.2007454926188377E-11,185,137,WaterSecurity,2.8284270763397217,0,1.7999982833862305,0,0.50400000810623169,0.026562510058283806,0.011071067303419113,0
2,210,13800,19.329437255859375,0,0.0002481370756868273,57.441787719726562,34.869091033935547,0,50.142875671386719,18.9228515625,0.00015251552395056933,3.8292038675091442E-14,185,137,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026563413441181183,0,0
2,225,14160,15.921290397644043,0,0.00032917057978920639,57.248611450195312,34.779464721679688,0,55.508354187011719,17.659908294677734,0.00015689207066316158,7.8812915113660322E-17,185,137,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026564169675111771,0,0
2,240,14520,11.968881607055664,0.00017554606893099844,0.00032492922036908567,57.335700988769531,34.692680358886719,0,61.493015289306641,16.167667388916016,0.00016148507711477578,2.4149219712820266E-20,178,142,WaterSecurity,8.8191318511962891,0,1.7999982833862305,0,0.50400000810623169,0.026564799249172211,0.030047830194234848,20.216869354248047
2,255,14880,7.7884693145751953,0.00017800282512325794,0.00046371479402296245,57.596778869628906,34.610603332519531,0,66.255287170410156,14.807249069213867,0.00016570385196246207,1.0059542430464764E-23,178,142,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026565324515104294,0,0
2,270,15240,2.792874813079834,0.00016052326827775687,0.001304945326410234,58.018020629882812,34.536880493164062,0,68.548583984375,13.566736221313477,0.00016985161346383393,0.00033890476333908737,178,142,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026565764099359512,0,0
2,285,15600,-1.0601415634155273,0.00012771613546647131,0.0038883716333657503,58.395637512207031,34.468601226806641,0,68.812759399414062,12.435653686523438,0.00017431807646062225,0.017204402014613152,191,144,WaterSecurity,13.385164260864258,0,1.7999982833862305,0,0.50400000810623169,0.026566129177808762,0.045462910085916519,24.377033233642578
2,300,15960,-4.42254638671875,0.0022291154600679874,0.00561477430164814,58.759441375732422,34.403896331787109,0.0099105089902877808,67.480110168457031,12.632899284362793,0.00017234688857570291,0.067689388990402222,191,144,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026566432788968086,0,0
2,315,16320,-7.1083450317382812,9.4945673481561244E-05,0.0078743398189544678,59.147579193115234,34.339359283447266,0.055842731148004532,62.250652313232422,16.537168502807617,0.00016999633226078004,0.14623501896858215,191,144,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026566687971353531,0,0
2,330,16680,-8.9787197113037109,0.0041618216782808304,0.037926562130451202,59.355682373046875,34.264358520507812,0.29092726111412048,55.20184326171875,21.820573806762695,0.00017010980809573084,0.23943565785884857,191,144,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026566902175545692,0,0
2,345,17040,-9.9724950790405273,0.0062447013333439827,0.045043885707855225,59.355907440185547,34.178390502929688,0.9210173487663269,48.619606018066406,26.194128036499023,0.00017180226859636605,0.32490921020507812,218,172,SeasonalOpportunity,50.858428955078125,0.39399999380111694,1.7999982833862305,0,0.50400000810623169,0.026567079126834869,0.16714607179164886,50.402427673339844
2,360,17400,-10.059148788452148,0.013501456007361412,0.031554579734802246,59.350669860839844,34.092014312744141,1.6396557092666626,42.813152313232422,29.449983596801758,0.00017340536578558385,0.39480844140052795,213,197,SeasonalOpportunity,45.078807830810547,0.20999997854232788,1.7999982833862305,0,0.50400000810623169,0.026567226275801659,0.15669701993465424,101.810546875
2,365,17520,-9.8854217529296875,0.006958183366805315,0.031426642090082169,59.348953247070312,34.063247680664062,1.8246111869812012,41.035243988037109,30.317888259887695,0.00017388802370987833,0.40875896811485291,205,208,FollowHarvester,13.87044620513916,0.013999998569488525,0.59999942779541016,0,0.1679999977350235,0.0088557712733745575,0.046676114201545715,28.818294525146484
3,15,17880,-8.7671327590942383,0.0083974786102771759,0.039814114570617676,59.345603942871094,33.976905822753906,2.6938800811767578,36.133590698242188,32.352924346923828,0.00017466202552895993,0.44975563883781433,190,204,WaterSecurity,19.970561981201172,0,1.7999982833862305,0,0.50400000810623169,0.026567386463284492,0.06992640346288681,0
3,30,18240,-6.7869582176208496,0.0069528189487755299,0.018320754170417786,59.590667724609375,33.891521453857422,3.4437453746795654,31.959117889404297,33.514942169189453,0.00017480073438491672,0.46319234371185303,190,204,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567487046122551,0,0
3,45,18600,-4.0113277435302734,0.0090319672599434853,0.0097153475508093834,59.959102630615234,33.850719451904297,3.8000588417053223,29.24339485168457,33.178867340087891,0.00017299813043791801,0.43942749500274658,190,204,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567563414573669,0,0
3,60,18960,-0.5327269434928894,0.0059383725747466087,0.074209414422512054,60.594810485839844,34.080284118652344,2.9879095554351807,28.466823577880859,31.020597457885742,0.00017090926121454686,0.38199147582054138,190,204,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567628607153893,0,0
3,75,19320,3.5307235717773438,0.00072385539533570409,0.034548386931419373,60.952770233154297,35.381980895996094,0.018995042890310287,28.707876205444336,28.363592147827148,0.00017462046525906771,0.30569165945053101,190,204,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567691937088966,0,0
3,90,19680,8.6493453979492188,0.00010055521852336824,0.014428945258259773,60.713787078857422,35.463459014892578,0,31.095235824584961,25.930757522583008,0.00017884164117276669,0.21418832242488861,190,204,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567732915282249,0,0
3,105,20040,12.914504051208496,0.0026566304732114077,0.012610098347067833,60.433174133300781,35.412174224853516,0,35.96026611328125,23.711017608642578,0.00018300401279702783,0.11646443605422974,190,204,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567764580249786,0,0
3,120,20400,16.835390090942383,0,0.00038245681207627058,60.005523681640625,35.327835083007812,0,41.336574554443359,21.698638916015625,0.00018709871801547706,0.040537320077419281,190,204,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567798107862473,0,0
3,135,20760,20.044763565063477,0,0.0002405962732154876,59.433361053466797,35.238719940185547,0,45.015850067138672,20.449851989746094,0.00019124214304611087,0.0059514744207262993,193,204,WaterSecurity,3,0,1.7999982833862305,0,0.50400000810623169,0.026567831635475159,0.011500000022351742,0
3,150,21120,22.286270141601562,0,0.00025292695499956608,58.762527465820312,35.149185180664062,0,46.376075744628906,20.302223205566406,0.00019522556976880878,8.3059057942591608E-05,193,204,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567863300442696,0,0
3,165,21480,23.386310577392578,0.00019651064940262586,0.0026654202956706285,58.041843414306641,35.059677124023438,0,46.988227844238281,20.568206787109375,0.00019917258759960532,5.618234126814059E-07,193,204,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
3,180,21840,23.202470779418945,0,0.00018256474868394434,57.316932678222656,34.971076965332031,0,47.624244689941406,20.872762680053711,0.00020308603416197002,3.0691069685673256E-09,193,204,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
3,195,22200,21.805431365966797,0,0.00018754262418951839,56.717693328857422,34.884017944335938,0,48.627223968505859,21.029548645019531,0.00020696631690952927,1.0708265003878115E-11,193,204,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
3,210,22560,19.292531967163086,0,0.00020385610696393996,56.306690216064453,34.798152923583984,0,51.092433929443359,20.601436614990234,0.00021080533042550087,2.4435497841725912E-14,193,204,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
3,225,22920,15.899452209472656,9.0052651557925856E-08,0.00036542999441735446,56.148696899414062,34.715808868408203,0,56.069625854492188,19.228263854980469,0.00021457878756336868,3.6065832404753105E-17,193,204,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
3,240,23280,11.953779220581055,0.00017519635730423033,0.00031321012647822499,56.243129730224609,34.641666412353516,0,61.583309173583984,17.647016525268555,0.00021838340035174042,1.2338620220101631E-20,196,203,WaterSecurity,3.1622776985168457,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0.011905694380402565,28.774602890014648
3,255,23640,7.7733860015869141,0.00018061445734929293,0.00052316265646368265,56.506057739257812,34.576313018798828,0,65.935310363769531,16.211864471435547,0.00022198610531631857,5.5072505773618405E-24,196,203,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
3,270,24000,2.775249719619751,0.00016286935715470463,0.0014054785715416074,56.923450469970703,34.522361755371094,0,67.985565185546875,14.906092643737793,0.00022551520669367164,0.00078866916010156274,196,203,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
3,285,24360,-1.0762447118759155,0.00012846224126406014,0.0049561373889446259,57.296615600585938,34.4739990234375,0,68.162162780761719,13.71647834777832,0.00022892685956321657,0.01646382175385952,196,203,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
3,300,24720,-4.4366254806518555,9.5545736257918179E-05,0.0040549016557633877,57.657306671142578,34.427730560302734,1.2227849765622523E-05,66.769241333007812,13.86154842376709,0.000224863993935287,0.071679256856441498,196,203,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
3,315,25080,-7.1229729652404785,9.5019255240913481E-05,0.0069544892758131027,58.040401458740234,34.380176544189453,0.060586385428905487,61.531932830810547,17.668670654296875,0.0002213499101344496,0.15340898931026459,196,188,WaterSecurity,15,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0.049499999731779099,0
3,330,25440,-8.9924659729003906,0.0042436560615897179,0.038721293210983276,58.244289398193359,34.316909790039062,0.29683849215507507,54.519634246826172,22.820644378662109,0.00022114506282377988,0.24111631512641907,200,184,WaterSecurity,6.3245553970336914,0,1.7999982833862305,0,0.50400000810623169,0.026567881926894188,0.02381138876080513,26.023300170898438
3,345,25800,-9.9849672317504883,0.0062928404659032822,0.050050675868988037,58.242362976074219,34.233684539794922,0.91109961271286011,47.980937957763672,27.066911697387695,0.00022225880820769817,0.32620629668235779,230,167,SeasonalOpportunity,47.574935913085938,0.36374509334564209,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0.16293732821941376,0
3,360,26160,-10.071440696716309,0.013143298216164112,0.037414353340864182,58.232761383056641,34.148880004882812,1.5675791501998901,42.216217041015625,30.207416534423828,0.0002235968568129465,0.40084591507911682,219,171,WaterSecurity,52.346431732177734,0.143559530377388,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0.18286608159542084,0
3,365,26280,-9.8982992172241211,0.0069404286332428455,0.037472624331712723,58.229629516601562,34.120513916015625,1.8529504537582397,40.452262878417969,31.039007186889648,0.00022367764904629439,0.41894948482513428,219,171,SeasonalOpportunity,6,0.102643221616745,0.59999942779541016,0,0.1679999977350235,0.0088559612631797791,0.023000001907348633,0
4,15,26640,-8.7808713912963867,0.0084079764783382416,0.045352000743150711,58.221408843994141,34.035297393798828,2.727783203125,35.591949462890625,32.972568511962891,0.00022405400522984564,0.45557662844657898,216,169,SeasonalOpportunity,22.647558212280273,0.22959503531455994,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0.080618903040885925,0
4,30,27000,-6.8027753829956055,0.0091359745711088181,0.017816893756389618,58.478790283203125,33.953742980957031,3.4517521858215332,31.452299118041992,34.047798156738281,0.00022381951566785574,0.46583849191665649,217,166,WaterSecurity,3.1622776985168457,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0.011905694380402565,0
4,45,27360,-4.0276107788085938,0.007584763690829277,0.0089396387338638306,58.867717742919922,33.918384552001953,3.7901706695556641,28.746706008911133,33.655437469482422,0.0002207202633144334,0.44575101137161255,217,166,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
4,60,27720,-0.54949349164962769,0.0054435241036117077,0.097035154700279236,59.488563537597656,34.068183898925781,2.9758481979370117,27.950353622436523,31.472536087036133,0.00021683037630282342,0.38782501220703125,217,166,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
4,75,28080,3.5125045776367188,0.000726093421690166,0.037586338818073273,59.787403106689453,34.874870300292969,0.01753423735499382,28.149768829345703,28.796337127685547,0.00021998782176524401,0.30483424663543701,217,166,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
4,90,28440,8.6338701248168945,0.00012949947267770767,0.026078321039676666,59.597457885742188,34.906120300292969,0,30.330751419067383,26.346359252929688,0.00022376992274075747,0.21205797791481018,217,166,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
4,105,28800,12.899885177612305,5.9735473769251257E-05,0.0011819059727713466,59.327205657958984,34.856357574462891,0,34.797817230224609,24.113128662109375,0.00022749342315364629,0.11972012370824814,217,166,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
4,120,29160,16.81608772277832,0,0.0003438318963162601,58.912372589111328,34.774444580078125,0,39.744842529296875,22.090572357177734,0.00023114835494197905,0.042780749499797821,217,166,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
4,135,29520,20.024967193603516,0,0.00021792967163491994,58.359828948974609,34.687313079833984,0,43.118015289306641,20.80528450012207,0.00023474018962588161,0.0054654385894536972,217,166,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
4,150,29880,22.266031265258789,0,0.00040109205292537808,57.712963104248047,34.600208282470703,0,44.304470062255859,20.580877304077148,0.00023828788835089654,8.1879341450985521E-05,217,166,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
4,165,30240,23.369455337524414,0.00017907923029270023,0.00046527766971848905,57.018001556396484,34.513698577880859,0,44.776149749755859,20.758794784545898,0.00024180438776966184,5.3756076567879063E-07,217,166,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
4,180,30600,23.166477203369141,0,0.00015387948951683939,56.337142944335938,34.428932189941406,0,45.297576904296875,20.962245941162109,0.00024529237998649478,2.8502393778495616E-09,217,166,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
4,195,30960,21.780097961425781,0,0.00015027726476546377,55.791118621826172,34.346115112304688,0,46.183185577392578,21.019964218139648,0.0002487510209903121,9.8526404049281702E-12,217,166,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
4,210,31320,19.28178596496582,0,0.00017051465692929924,55.431053161621094,34.265357971191406,0,48.447757720947266,20.522344589233398,0.00025216978974640369,2.2767474822213592E-14,217,166,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
4,225,31680,15.907917022705078,2.7307899586048734E-07,0.00042027933523058891,55.300411224365234,34.189895629882812,0,53.009361267089844,19.154512405395508,0.00025551978615112603,2.744541928186848E-17,217,166,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
4,240,32040,11.957076072692871,0.00016874376160558313,0.00029213374364189804,55.386325836181641,34.130104064941406,0,58.047740936279297,17.608789443969727,0.00025933302822522819,5.648274373641205E-21,213,178,WaterSecurity,16.324554443359375,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0.056811388581991196,12
4,255,32400,7.7700896263122559,0.00017273492994718254,0.00051946373423561454,55.630653381347656,34.090591430664062,0,62.01934814453125,16.207313537597656,0.00026282944600097835,1.9953404349310485E-24,211,180,WaterSecurity,8.8284273147583008,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0.034071065485477448,34.697971343994141
4,270,32760,2.7646627426147461,0.0001577461080159992,0.0014474414056167006,56.029296875,34.063880920410156,0,63.868949890136719,14.932722091674805,0.00026591855566948652,0.0013960761716589332,211,180,WaterSecurity,0,0,1.7999982833862305,0,0.50400000810623169,0.026567883789539337,0,0
